Id, Cat1Rank, Cat2Rank, Cat3rank, Choices
120503696,99999,99999,1850,C0839
120621519,99999,3805,99999,C0926|C0726|C0928|A1726|C0126|C0429
120614429,99999,3247,1028,C0920|C0922|A1739|C0422
120613046,99999,99999,2203,NOCHOICE
120620613,99999,99999,2413,NOCHOICE
120505586,164,3593,99999,NOCHOICE
120609787,164,99999,99999,NOCHOICE
120505114,99999,664,99999,A1700|C0900
120504631,99999,4119,2170,NOCHOICE
120621143,99999,99999,1724,NOCHOICE
120617133,99999,482,99999,C0900|C0100|A1700|C0129|A1300|C0400|C0429
120617190,99999,99999,2386,C0422|C0322|C0122|C0922
120619473,99999,3089,99999,NOCHOICE
120503153,99999,3168,1692,NOCHOICE
120615405,99999,159,99999,NOCHOICE
120607833,99999,2225,99999,NOCHOICE
120500349,99999,99999,1638,C0839|A1539
120612548,99999,2528,99999,NOCHOICE
120501062,99999,663,99999,C0900|C0100|C0400|C0129|C0429|C0800|A1700
120506398,99999,3726,2673,NOCHOICE
120612328,99999,99999,1031,C0920|A1739|C0839|A1539|A1520
120607081,99999,1770,316,NOCHOICE
120619152,99999,3090,99999,A1700|C0900|A1300|A0700|C0100
120504718,99999,99999,1280,C0922|C0422|C0822|C0122|A1422
120613732,99999,2944,1693,NOCHOICE
120612668,99999,99999,1030,C0422
120502763,99999,2868,99999,C0900
120614677,99999,99999,1029,C0422|C0122|C0322|C0922|C1022|A1422
120607969,99999,3594,99999,NOCHOICE
120608384,99999,1714,99999,C0926|A1726|C0900|A1700|A0700|A0600|A0800|A0900
120621000,99999,99999,1639,C0920|C0922|A1520|A1820|C0422|C0122|C0322|C1022|C0522|C0622|C0822|A1422
120616539,169,942,99999,C0900|A1700|A0800|A0700|A0600|C0928
120611614,99999,99999,409,NOCHOICE
120621333,99999,99999,549,NOCHOICE
120611131,99999,1592,99999,C0900|A1700
120618883,99999,99999,1916,NOCHOICE
120610765,99999,1925,99999,C0900|C0100|A1700|A0700
120608868,99999,2228,1223,NOCHOICE
120609381,99999,1823,99999,C0900|A1700
120620695,99999,4042,99999,NOCHOICE
120504327,99999,4322,1852,C0922|C0122|C0422|A1739|C0926|A1726|C0126|A2026
120614232,99999,1822,99999,A1726|C0926
120618820,99999,2282,99999,A1300|A2100|A1900|C0900|A0900|A0600|A0800|A1600|A1700|A0700
120616118,99999,3091,2078,NOCHOICE
120617812,99999,1866,99999,C0900|A1700|A1900|A0700|A0800
120608414,99999,1868,99999,C0900|A1700|A0700|A0900
120607308,99999,99999,1851,C0122|C0922|C0422|C0137|C0822|C0839|C0920
120609154,99999,1392,99999,C0400|C0429|C0900|C0100|C0129|C0300|C0329
120504377,99999,2093,745,C0839
120607751,99999,2603,1305,C0900|C0922|C0100|C0122|A1700|C0400|C0422|C0920|C0800|C0822|C0700|C0622|C0300|C0322|C0522|C1022|A1300|A0900|A2400|A0600|A0700|A0800|A1200|A0200|A1100
120618863,99999,2738,99999,C0300|C0900|A0700|A1700|C0100|C0800|C0329|A2200|C0629|C0129|A0200
120620289,99999,3806,99999,A1300|A1700|C0900|A1900|A0700
120620938,99999,3024,1525,C0422|C0922|C0122|C0322|C0926|C0126
120500462,99999,2098,970,C0100|C0900|A1700|C0700|C0400|A0700
120618952,99999,99999,376,C0422|C0122|C0922|C0322|C1022
120504721,99999,99999,680,C0922|C0422|C0322|C0522|C0822
120503713,99999,1595,99999,C0700|C0900|C0928|C0100
120620531,99999,99999,1387,C0122|C0422|A1422|C0137
120606689,171,2453,1528,C0920|C0122|C0137|C0933|A1739|A0228
120613828,99999,4702,2385,C0922|C0926|A1726
120619452,99999,2800,1142,C0926|A1726|A1739
120612314,99999,3972,2172,NOCHOICE
120502652,99999,902,99999,C0400|C0429|C0800|C0826|C0100|C0900|C0700|C0129|C0126|C0926
120609770,99999,99999,1355,C0922|C0920|C0422|C0122|A1520|A1820|A1422
120610805,99999,2281,99999,C0900|A1700|A0700|A1300|A1900
120616159,99999,2280,99999,A1900|A1300|C0900|C0700|A0700|A2100|A1700
120610776,99999,2402,99999,C0900|C0400|C0100|C0800|C0300|A2400|A0800
120609765,99999,2279,99999,C0800|A0200|A2200
120614143,99999,99999,1235,C0920|A1820|A1520
120613179,99999,99999,1793,C0920|A1820|A1520
120612774,99999,3092,99999,C0900|A0700|A0800|A0600|A0900|C0700
120610940,99999,3453,99999,C0900|A1500|A1700|A0700
120620549,99999,2043,99999,C0800
120620203,99999,3727,99999,A0700|A0600|C0800|A0200
120505253,99999,99999,691,C0920|C0922|C0122|C0422|A1820|A1422
120620109,99999,99999,1767,C0422|C0122|C0922|C0322|C0522|C1022|C0622|A1422|C0822
120615595,99999,3452,99999,C0129|C0285|C0228
120610570,99999,1987,99999,A1700|C0900|C0100|A1600|A1300
120607789,99999,361,99999,C0900|A1700
120609472,99999,99999,263,C0920|C0839|A1739|A1520|A1820
120619017,99999,3884,1880,C0785|C0122|C0285|C0922|C0822|C0522|C0422|C0622
120611778,164,4703,99999,C0926|C0826|C0726|C0126|C0526|A1726|A2026|A2426
120621004,99999,1713,99999,C0100|C0900
120619469,99999,99999,791,C0922|C0920|C0122
120613910,99999,1356,99999,C0429|C0129|C0329
120614901,99999,2668,99999,C0826|C0285|C0828|C0429
120619604,99999,4453,99999,C0928|C0228|C0828|A0228|C0628
120607705,99999,3317,1794,C0122|C0126|C0228|C0137|A2026|C1022|C0920
120504549,99999,99999,744,C0922|C0122
120500650,99999,2154,99999,C0900|A1700|A0700
120611355,99999,1391,99999,C0900|A1700|A0700|A1600
120620430,99999,2601,99999,C0726|C0926|A1726|C0126|A2026|C0826
120617986,99999,2400,99999,A1300|A1900|A2100
120612990,99999,4401,2695,C0922|C0900|A1700|A1600
120501205,99999,3093,99999,C0900|A1700|A0700|C0400|A1300|A1900
120503804,99999,99999,860,C0922|C0122|C0422
120617560,99999,1773,99999,C0900|C0100|C0800|C0700|C0400|C0300|C0129|C0329|C0429|C0629|C0285|C0785
120502924,99999,1866,99999,C0900|C0100|A1700|A0700
120504677,99999,3171,1795,C0928|C0629|C0137|C0726
120505896,99999,1276,99999,C0628|C0828|C0928|C0228|A0228
120609706,99999,2667,1768,C0228|C0628|C0828|C0129|C0429|C0629|C0329|C0839
120504305,99999,1278,1640,C0800|C0900|C0100|C0826|C0926|C0126|C0822|C0922|A0200|A0400
120610457,99999,99999,2111,C0422|C0122
120617406,99999,1056,99999,C0900|A1700|A1600|A0700
120611381,99999,99999,1359,C0422
120613016,99999,1095,99999,A1726|C0926
120613341,99999,3537,2022,C0839|C0129|C0922|A1739|C0429|C0629
120608678,99999,4402,1222,C0920|A1820|A1520
120615275,168,99999,99999,C0921|C0933
120606712,164,99999,1745,A1739|C0933
120611480,99999,99999,1388,A1739|C0920|A1839|A1820
120500302,99999,2331,99999,C0900|C0800|C0400|C0300|C0100|A0800|A0200
120620948,99999,3030,1002,C0122|C0920|C0839|A2026
120504193,99999,2332,99999,C0100|C0900|C0400|A1700|C0700
120500260,99999,1145,99999,C0900|A0700|C0400|C0100
120503265,99999,4121,99999,A0700|A1700|A0800|A0600|A0900|C0900
120615158,174,99999,99999,NOCHOICE
120501933,99999,525,99999,NOCHOICE
120612249,99999,2802,99999,C0100|A2000
120616523,99999,2529,99999,NOCHOICE
120621500,99999,1772,99999,C0900|C0100|C0228|C0300|C0400|C0928
120612029,99999,984,99999,NOCHOICE
120608430,99999,578,99999,C0900|C0100|C0400
120611805,99999,99999,1306,C0422|C0322|C0122
120620521,99999,2946,99999,NOCHOICE
120505876,99999,2947,1529,NOCHOICE
120502226,99999,3096,1695,C0429|C0400|C0422
120614315,99999,3175,1769,NOCHOICE
120617956,99999,3596,99999,NOCHOICE
120610639,99999,2673,99999,C0900|A1700|A1600|C0400
120621521,99999,3096,99999,A1700|C0900
120618072,99999,3888,99999,NOCHOICE
120506326,99999,4630,99999,NOCHOICE
120618337,99999,1096,99999,NOCHOICE
120611970,99999,1869,1884,NOCHOICE
120618981,99999,1989,1456,NOCHOICE
120608428,99999,2456,1504,NOCHOICE
120607488,99999,693,99999,C0900|A1700|C0100|C0926
120610022,99999,1021,832,C0900
120621456,99999,3730,99999,A1700|A0700|C0700|C0900|A0800
120617414,99999,2333,1883,C0228|C0928|C0828|C0628|C0137
120620342,99999,99999,2171,C0920|A1820
120612128,99999,3729,99999,C0900|A1700|C0100
120621491,99999,99999,2648,NOCHOICE
120611226,99999,2797,99999,C0900|A1700|C0100|C0400|C0928|C0228|A1300|A0800|A0700|A0900|A0600|A2000|C0300|C0700|A1900|A2100
120607677,99999,2231,99999,NOCHOICE
120501519,99999,3456,99999,NOCHOICE
120610149,99999,1657,99999,C0100|C0900|C0700|C0400|C0300|C0800|A2300|A1700|A2100|A1300
120621252,99999,2742,99999,C0900|A1700|A1300|A0700|A1900
120616197,99999,3032,99999,A1300|A1900|C0900|C0700|A2100|A0700|C0800|A0800|A0900
120615490,99999,2532,1820,C0900|A1700|A1600|A0700|C0926|A1726|C0726|C0920
120500706,99999,638,99999,C0900|C0100|C0400
120503260,99999,3320,2230,NOCHOICE
120619571,99999,3458,99999,NOCHOICE
120608553,99999,2740,99999,C0228|C0928|C0828|C0628
120616451,99999,2948,99999,C0629|C0129|C0429|C0329
120609076,99999,2158,1481,C0900|C0922|C0400|C0422|C0100|C0122|C0800|C0822|C0700|C0522|C0300|C0322|C0622|C1022
120612068,99999,2335,99999,C0285|C0785
120618114,99999,797,568,A1700|C0900|A0700
120616569,99999,665,99999,A1300|C0700|A1900|A2100|C0900|A1700
120609049,99999,2951,2319,NOCHOICE
120621024,99999,3178,99999,NOCHOICE
120611066,99999,99999,1725,C0920|A1820|A1520
120615670,99999,99999,902,C0122|C0920
120503142,99999,3656,2608,C0920|C0926|A1520|C0726
120612139,99999,2741,99999,C0900|A0700|A1700|A0900|A0600|A0800|A1200
120607384,99999,4045,99999,C0900|C0926
120610567,179,99999,99999,C0933
120617153,99999,2869,99999,C0900|A1700|A0700|A1600
120503838,99999,5231,99999,A1700|C0900|A0700
120609555,99999,3538,99999,C0700|A1300|A2100|A1900|C0726|A0600|A0800
120504153,99999,723,99999,C0900|A1700|C0400|C0300
120502597,99999,3257,99999,C0285
120611356,99999,4120,1881,C0922|C0122|C0422
120617917,99999,99999,1190,C0922|C0422|C0122|C0822
120621649,99999,3028,99999,A1700|C0900|A0700|A1600|C0100|A1300|A0600|C0700|C0400
120505833,99999,505,228,C0900|A1700|A0700|A1300|C0700|C0429|C0129
120616518,99999,643,129,C0422|C0122|C0920|A1539|C0126|A1520|A1739|C0926
120613598,99999,99999,704,C0922|C0122|C0422
120609300,99999,2288,99999,C0900
120502405,99999,2157,99999,C0900|A1700|A0700|A0900|A0800|A0600|C0700|C0926|A1726|C0785
120611047,99999,2459,99999,A1700|C0900|C0100|C0400|A1600|A0700|A0600
120503025,99999,3455,1917,C0100|C0900|C0400|C0122|C0922|C0422|C0126|C0926|C0300
120501151,99999,4245,99999,A1300|C0700|A2100
120616846,99999,3457,99999,A1700|C0900|C0400|A0700|C0300|A0600|A1600|A2000|C0100|A0100|A1300|C0700|A1200|A1500|A0800
120609650,99999,903,99999,C0900|A1700|C0100|A0800|A0700
120620311,99999,944,99999,C0429|C0129
120618704,99999,2285,99999,A1726|C0926
120613951,181,3177,2320,C0137|C0933|A1520|A0600|A0700|C0422|A1539|A1739|C0922|A1820
120610290,99999,3810,99999,A1726|C0926|A2026|C0126
120610864,99999,3539,2229,C0422|C0922|C0920|C0429|C0122|C0129|C0322|C0329|C0822|C0622|A1422|C1022|C0629|A1520|A1820
120502956,99999,2529,99999,C0900|A1700|A0800|A0600|A0700|A2100|A1900|A1300|C0700
120506515,99999,2670,1937,C0900|C0926|C0100|C0126|A1700|A1726|A1739|A0700|A0600|A0900|A0800|C0400|C0700|A1300|C0800
120608130,99999,3891,1797,C0920|C0922|C0122|C0422|C0839|C0822|C0322|C1022|C0129|C0429|C0329
120611274,99999,99999,2725,C0839|C0822|C0622|A1739|C0922
120610841,99999,99999,1032,C0922|C0422|C0122|C0322|C0522|C0822|C1022|A1422|C0622
120621504,99999,3728,99999,C0400|C0126|C0100|C0228|C0828|C0900
120621060,99999,99999,1480,C0920|C0922
120610227,99999,2100,99999,C0129|C0429|C0329|C0285|C0785|C0629
120607134,99999,1871,99999,A1700|C0900
120500227,99999,1279,99999,C0900|A0700|C0400|C0100
120621614,99999,3254,1058,C0922|A1726|C0926|C0422|C0726
120616981,99999,3095,99999,C0900|C0700|A2000|C0126|A1900|A1300|A2100
120621002,99999,99999,1694,C0920|A1520|A1820
120612530,99999,99999,475,C0422|C0122|C0922|C0322
120613048,99999,3597,99999,C0700|C0900|C0100|C0400|C0800|C0300
120504593,99999,2801,1225,C0100|C0122|C0126|C0285|C0129|C0137|C0228
120616955,99999,99999,2559,C0922|C0422|C0122|C0322|C1022|C0822|C0622
120503530,175,3967,2608,C0137|C0922|C0822|C0522|C0122
120501115,175,3253,99999,C0100|C0927
120620891,99999,3256,99999,C0928|C0828
120608549,99999,3971,2350,C0926|C0126|C0839
120500665,99999,99999,1236,C0922|A1739|C0920
120615629,99999,2951,99999,C0228|C0828|A0228
120619683,99999,2454,99999,C0629|C0129|C0429|C0329
120613502,99999,99999,2150,C0422|C0922|C0122|C0322
120504316,177,2671,99999,C0933
120620314,99999,99999,1330,C0922
120500285,99999,1447,99999,A1700|C0900|A0700|A0800|A0600
120503427,99999,3894,99999,A1726|C0926|C0726|A1700|C0900|A0700|A1900
120607492,99999,4325,99999,NOCHOICE
120611985,99999,3099,99999,C0900|A1700|A0700|A0800|A1600
120618542,99999,99999,1799,NOCHOICE
120609756,99999,207,598,C0900|C0839|C0400|C0300
120608889,99999,4940,2284,NOCHOICE
120608807,99999,99999,1853,NOCHOICE
120611199,99999,2461,1505,NOCHOICE
120617780,99999,3258,99999,NOCHOICE
120611202,99999,99999,1919,C0122|C0422
120619043,99999,99999,1307,NOCHOICE
120607636,99999,1715,99999,C0129|C0429|C0100|C0400|C0900|C0629
120612240,99999,3541,99999,NOCHOICE
120621365,99999,3731,99999,NOCHOICE
120607989,99999,99999,1059,C0922|C0422
120614081,99999,4047,2351,C0900|C0100|C0926|C0922|C0700
120610796,99999,3813,2115,C0920|C0900|A1700|C0400|C0700|A1600|A0700
120614712,99999,3260,99999,A0700
120613503,99999,3324,1556,NOCHOICE
120610512,99999,3973,99999,NOCHOICE
120502419,99999,1926,99999,C0900|A1700|C0700|A0600|A0900|A1900|A0700|A0800|A1300
120621181,99999,99999,2590,C0122|C0322|C0922
120620894,99999,1873,99999,NOCHOICE
120620873,99999,1718,1144,C0900|C0700|C0922|A1700|A0700|A1300|A1900
120618609,99999,4048,99999,C0900|A1700|A0700|A0800|C0926
120619794,99999,4404,99999,NOCHOICE
120506441,99999,4566,2352,NOCHOICE
120620090,99999,1098,99999,C0900|A1700|A0700|A1600
120611107,99999,4632,99999,C0900|A1700|A1600|A0700
120610599,99999,1397,99999,NOCHOICE
120505272,99999,1398,99999,NOCHOICE
120615258,99999,1826,99999,NOCHOICE
120617582,99999,3033,99999,A1700|C0900
120620041,99999,2338,99999,C0900|A1700|A0700
120611853,99999,4326,2499,C0926|A1739|C0285|C0785|A1726|C0126|C0928|C0228|C0726|A1839
120619230,99999,2104,99999,A1700|C0900|A0800|A0600
120619023,99999,2105,99999,NOCHOICE
120619675,99999,3893,99999,NOCHOICE
120613360,99999,99999,1749,C0122|C0922|C0422|A1739|C0920|C0822
120504137,99999,2675,99999,C0900|A0700|A1700|A0800|A0600|A0900|A0500
120505592,185,3386,2417,C0927|C0285|C0629|C0785|C0839|C0129|C0429|C0900|C0400|C0100|C0700|C0800
120616766,184,99999,99999,C0927|C0933
120504228,99999,99999,1003,C0920|C0922|C0122|C0422|C0322
120502964,99999,99999,2468,C0137
120615849,99999,99999,717,C0422|C0122|C0922|C0322|C0522|C1022|C0822|C0622
120504885,99999,99999,2054,C0920|A1820|A1520
120617476,99999,3895,99999,C0400
120502260,99999,99999,2771,C0422|C0322
120612462,99999,99999,550,C0122|C0922|C0422|C0920
120608310,99999,2404,99999,C0900|A1700|C0100|C0700|C0400|A0700
120608379,99999,99999,1238,C0922|C0839|C0422|C0122|C0822|C0920
120617641,99999,4826,99999,A0700|A1700|A0800|A1500|A0600|A0900
120620759,99999,2159,99999,C0129|C0329|C0429|C0629
120620017,99999,1500,99999,C0900|A1700|A1600|A0700|A1300|A0800|A0600
120618517,99999,99999,950,C0122|C0922|C0422|C0322|C0822
120608719,99999,1659,886,C0422|C0126|C0122
120504201,99999,868,343,C0900|A0700|A1700|A0600|A0800|A0900|C0922
120620286,99999,2457,356,C0122|C0129|C0100|C0126
120614038,99999,2230,1503,C0122|C0422|C0922|C0822|C1022|C0622|C0100|C0400|C0900|C0522|C0322|C0126|C0926|C0300
120617136,99999,3733,1886,A1700|C0900|C0926|A1726|A1739
120615557,99999,2669,1360,C0900|C0926|C0922|A1726|A1700|A0700|A1300|C0700|C0726|A2100|A1900|C0422|A0600|A0900|A0800
120505600,99999,2873,1282,C0900|C0422|C0922|A1700|A0700|A1600|C0926|A1726|C0920|A1900|A0800
120613127,99999,2462,862,A1700|A0800|A0600|C0900|A0700|A1726|C0926|C0922|A0900
120610113,99999,99999,1796,A1739|A1839|C0839|A1539
120614379,99999,4324,99999,C0900|C0700|C0400
120619966,99999,3540,1555,C0122|C0422|C0322|C0922|C0822|C0622|C0126|A2026
120612909,99999,99999,2470,C0839
120502001,99999,3663,3067,C0422|C0400|C0429|A1739|C0228
120607745,99999,2286,1117,C0100|C0900|C0228|C0285|C0129|C0429|A1739
120615900,99999,1227,99999,C0900|A1700|A0800|A0700|A0600
120615292,99999,2872,2204,C0920|A1820|A1520
120612005,99999,2953,1669,A1726|C0926|A1739|A1839|C0126|A2026|C0726
120618253,99999,99999,1885,C0137
120612750,99999,2232,99999,C0900|C0400
120612622,99999,3892,99999,C0129|C0429|C0329|C0629
120502785,99999,423,99999,C0785
120613546,99999,99999,2055,C0122|C0922|C0422|C0822
120501200,99999,3323,99999,C0900|A1700|A0700|A0600
120614444,183,5286,99999,C0821|C0921|C0129|C0429|C0629|C0329|C0228|C0828|C0928|C0628|A0228
120621206,99999,2286,99999,C0100|C0900|A0600
120505207,99999,4567,99999,C0900|A1700|A0700|A0600|A1300|A2100|A1900|C0400|C0429
120500733,99999,1499,99999,C0785|C0285
120615994,99999,3101,99999,C0285|C0785
120504353,99999,2234,99999,A2100|A1900|A1300|A1700|A0700|A0600|C0700
120609408,99999,3387,1940,A1739|C0422|C0922|C0122|C0926|A1726|C0126
120615905,99999,1930,99999,A1900|A1300|A2100|C0700
120607180,99999,2871,1143,C0922|C0422|C0122|A1726|C0926|C0126|A1700|C0900|C0400|C0100
120501447,99999,1933,99999,C0100|A2000|C0900|A0700|A0600|A0800|A0900|A1700|C0300|C0400|A1000
120613513,99999,99999,1726,C0922|C0122|A1739|C0920|C0422|A1839|A1820
120614140,99999,99999,1389,C0422|C0922|C0122|C0322|C0822|C0522|C1022|C0622|C0839|A1739|A1839|A1539
120614471,99999,3321,99999,A1700|C0900|A1300|C0700
120503690,99999,2102,1482,C0400|C0422|C0100|C0900|C0122|C0922
120503673,99999,99999,715,C0122|C0422
120617238,99999,2803,99999,C0900|C0700|C0100|C0400
120617589,99999,3181,99999,C0926|C0826|C0126|C0429
120618971,99999,4327,99999,A1700|C0100|C0400|C0300|A0700|C0800|C0700|A1300|A2400|A2100
120504705,99999,99999,1333,C0122|C0422|C0322|C1022|C0922
120504176,99999,99999,782,C0920|C0422|C0922|C0622|C0122|C0822|C0322
120608525,99999,2463,99999,C0400|C0100|C0300
120620284,99999,1775,1424,C0122|A2026
120501547,99999,4631,99999,C0129
120615903,99999,2336,99999,C0900|A0900|A0700|A1700|A0600
120505672,99999,5707,2970,C0900|A1700|A0700
120618054,99999,4246,99999,C0785
120614351,99999,99999,99999,C0785
120610698,99999,3180,2533,C0100|C0129|C0126|C0122
120614154,99999,99999,2674,C0137
120618133,99999,99999,1939,A1739|A1839
120618402,99999,2677,99999,C0429|C0629|C0129|C0329
120610177,99999,1932,99999,C0900
120614537,99999,3542,99999,C0826|C0800|C0400|C0126
120606610,99999,99999,2498,C1022
120500909,99999,3389,99999,C0926|C0900|A0300
120505715,99999,3390,99999,NOCHOICE
120616874,99999,2235,99999,NOCHOICE
120619535,99999,3390,99999,NOCHOICE
120610858,99999,3264,99999,A1700|C0900|A0700|A0800|A0900|A0600|A1300|A1900|A1200|A1600
120504026,99999,2541,99999,C0900|A1600|A1700|A0700|C0926|A1726|A1300
120612907,99999,3463,99999,NOCHOICE
120503755,99999,3812,2353,NOCHOICE
120617807,99999,3667,2115,C0926|A1726|C0900|A0600|A0800|A0900|A0700|A1700|C0126|A2026|C0100|C0922|C0122|C0422
120607720,99999,4773,2114,NOCHOICE
120607267,99999,99999,2591,NOCHOICE
120608827,99999,99999,1283,C0922|C0920|C0422|C0122
120621694,99999,2045,99999,NOCHOICE
120620207,99999,3108,99999,C0900|A0700|A1700
120616516,99999,3105,99999,NOCHOICE
120613854,99999,612,99999,C0900|C0100|C0400|C0800|C0300|C0700
120500976,99999,3262,99999,NOCHOICE
120504543,99999,3811,99999,A1700|C0900
120616443,99999,1022,99999,A1726|A1700
120503625,99999,2538,99999,NOCHOICE
120616388,99999,3736,99999,C0900|A1700
120613383,99999,2605,99999,C0900|C0100|A1700|A0700|A1600|C0400|A0600|A0800|C0429|C0129
120619956,99999,4124,99999,NOCHOICE
120619998,99999,4993,99999,NOCHOICE
120505648,99999,5444,99999,NOCHOICE
120614426,99999,2163,99999,C0900|A1700|A0600|A0800|A0900|A0700
120620691,191,99999,99999,C0921|C0821
120614493,99999,2749,734,NOCHOICE
120504731,99999,1938,99999,C0928|C0228|C0900|C0400|C0100|C0285|A1700|A0700|A0600|A0800|A0900|A2000
120610210,99999,1399,99999,NOCHOICE
120618341,99999,1555,99999,NOCHOICE
120617552,99999,99999,1854,C0922|C0422|C0122|A1422
120611566,99999,2748,99999,A0800|C0100|C0129|C0329
120611277,199,4248,99999,NOCHOICE
120501985,99999,99999,242,C0422|C0922|C0122
120610699,99999,1778,99999,NOCHOICE
120500782,99999,3039,1616,C0100|C0122|C0422|C0400|C0900|C0922|C0300|C0322|A1700
120614942,99999,99999,2112,C0922
120620288,99999,2804,99999,NOCHOICE
120607351,99999,99999,2056,C0922|C0422|C0122|C0322|C0822|C0839|C0622|C0522|C1022
120614419,99999,1660,99999,C0900|A1700|A1300|A1600|A0700
120611361,99999,4050,99999,C0126|C0926|C0826|A2426|C0526|C0726|A1726|A2026
120621382,99999,4127,99999,C0900|A0600|A0700|A0800|A0900|A1700|A1600|C0926|A1726
120608111,99999,99999,2321,C0322|C0122|C0422
120607477,99999,1448,99999,C0785
120607515,99999,1937,99999,C0900
120501276,99999,2410,1614,C0900|C0129|C0920
120606553,99999,2107,99999,C0900|C0700|A0800|A0700|A1900|A2100
120611887,99999,3545,99999,C0900|C0926|C0400|C0700|A1700|A1600|C0100
120612079,99999,3108,99999,C0926|A1726|A1700|C0900|A0900|A0700|A0600
120501508,99999,1501,533,C0922|C0129
120619318,99999,3327,2534,C0826|C0822
120613553,99999,99999,2113,C0822|C0122|C0422|C0922|C0322|C0622
120613381,99999,99999,1390,C0422
120621769,99999,99999,1887,A1820|C0920|A1520
120619598,99999,2540,649,A1739|C0900|A1700|A0700|A0800|A0600|C0700|C0926|A1726|A1600
120609545,99999,99999,1964,C0422|C0122|C0922
120613115,99999,3184,1119,C0922|A1726|C0920|A1700
120506089,99999,2283,99999,C0129|C0429|C0329|C0228|C0928|A0228|C0629|C0828|C0628
120611410,99999,2676,99999,C0900|A0900|A1700|A0700|A0600|A0800
120621317,99999,1994,735,C0400|C0100|C0900|C0300|C0429|C0329
120505930,99999,3110,99999,C0900|A1700|A0700
120502463,99999,2406,99999,C0900|A1700|A1600|A0800|C0400|A0700|A0600|C0100|A2000|A2400|C0800|C0700|A0900|A2100|A1900|A2200|A0200
120619398,99999,2744,99999,A1900|A1300
120607956,99999,99999,2353,C0920|C0122|C0922|C0422|C0822|A1739|C0522
